id,category,subcategory,subsubcategory,description,difficulty,tags
937af724-367b-47e9-a504-532fefa26f4a,Debugging & Troubleshooting,Network & Service Debugging,Connection & Timeout Errors,"Investigate persistent timeouts when a local microservice calls an internal API and discover they are caused by inherited HTTP(S)_PROXY environment variables pointing to a dead proxy. Reconfigure NO_PROXY or unset the proxy so direct connections succeed, and verify with curl and a test run.",,
2bb29e8b-56e0-46e6-9887-da30870dae51,Debugging & Troubleshooting,Network & Service Debugging,Connection & Timeout Errors,"Diagnose and repair intermittent HTTP request timeouts between two Docker containers caused by an MTU mismatch on the bridge network. Reconfigure Docker network MTU or enable path MTU discovery, adjusting system settings so that large HTTP payload transfers reliably succeed under test scenarios.",,
d02fda27-8f45-4e99-b67a-7ad4181f80a4,Debugging & Troubleshooting,Network & Service Debugging,Connection & Timeout Errors,"Diagnose why outgoing HTTP requests from a CLI client to a local/internal API consistently time out due to misconfigured proxy environment variables (HTTP_PROXY/HTTPS_PROXY/NO_PROXY) that route localhost/intranet traffic through a dead proxy. Correct the environment and client/server settings so direct connections to 127.0.0.1 and internal hostnames bypass the proxy and succeed, verifying with curl and a simple script.",,
43914bc3-52d4-4152-a7c2-9e87c25a7bcc,Debugging & Troubleshooting,Network & Service Debugging,Connection & Timeout Errors,"Diagnose and fix slow HTTP requests caused by the system preferring IPv6 (AAAA) addresses that are unroutable, leading to connection timeouts before IPv4 fallback. Reconfigure address selection, routing, or resolver settings so connections to a dual-stack host complete quickly without timeouts.",,
b04f7e4b-c4ac-494d-8bb5-1a4be48929f2,Debugging & Troubleshooting,Network & Service Debugging,"Proxy, SSL & Certificate Errors","Diagnose and repair an HAProxy reverse proxy that is dropping HTTPS connections for multiple domains due to an expired wildcard certificate, missing SNI configuration, and incompatible cipher suites. Update haproxy.cfg with the renewed certificate, enable SNI host-based backend selection, adjust TLS cipher settings, reload the service, and validate end-to-end secure connections.",,
2bc44715-4107-4e3b-b98e-5af3df0f1807,Debugging & Troubleshooting,Network & Service Debugging,"Proxy, SSL & Certificate Errors","Fix a broken mutual TLS setup on an Nginx reverse proxy fronting a local API: clients see handshake failures and 'unknown ca' errors due to an incomplete server certificate chain and verification against the wrong client CA. Rebuild and reference the correct fullchain, configure nginx to trust the proper client CA, issue a client certificate/key, reload, and verify curl with the client cert succeeds while requests without it are rejected.",,
c3261a5c-7f2e-432c-a0fa-648a99770549,Debugging & Troubleshooting,Network & Service Debugging,"Proxy, SSL & Certificate Errors","Diagnose and repair a misconfigured Nginx reverse proxy that is blocking mutual TLS authentication with a backend gRPC service by correcting the certificate chain, enabling ssl_trusted_certificate and proxy_ssl_server_name, and updating client_certificate settings. Verify successful mutual TLS calls using grpcurl and curl and document the validation steps.",,
09560491-b8d1-4d16-8008-e5d4c88f66f0,Debugging & Troubleshooting,Network & Service Debugging,Service Availability & Health Checks,"Diagnose and fix a misconfigured reverse proxy that causes a healthy backend service to fail its /healthz check (e.g., wrong upstream port, missing Host/X-Forwarded headers, or TLS-to-HTTP mismatch). Correct the proxy and service configs and reload them so curl http://localhost/healthz returns 200 with the expected body.",,
ab30f2e5-f0bb-4675-9929-f38d07fc6178,Debugging & Troubleshooting,Network & Service Debugging,Service Availability & Health Checks,"Diagnose and correct liveness and readiness probe failures in a Kubernetes-deployed Spring Boot microservice by fixing health endpoint implementations, adjusting probe timeouts and initial delays, and tuning resource requests so that rolling updates complete without downtime.",,
3fc257e0-1572-42b6-9e94-fc628aebfec1,Debugging & Troubleshooting,Network & Service Debugging,Service Availability & Health Checks,"Diagnose a Docker Compose stack where a Node.js API behind an Nginx proxy fails its health checks due to misconfigured probe endpoints and improper startup dependencies. Fix the Docker healthcheck definitions, Nginx config, and service ordering so that all containers report healthy and the /healthz endpoint returns HTTP 200 within 15 seconds.",,
3069f428-49d1-43f1-b475-88a798f49ce7,Debugging & Troubleshooting,Network & Service Debugging,Service Availability & Health Checks,Diagnose an Nginx-proxied FastAPI service whose /health endpoint returns intermittent 502s due to IPv6/IPv4 mismatch (upstream resolving to ::1 while the app binds only to 127.0.0.1). Adjust the app bind address or Nginx upstream to ensure consistent HTTP 200 health checks across restarts.,,
1fc78324-dc48-4450-9867-b05ab1c70371,Debugging & Troubleshooting,Performance & Resource Optimization,CPU & Memory Profiling,"Profile a Python ETL script that loads multi-gigabyte CSVs using cProfile and memory_profiler to pinpoint I/O and transformation hotspots. Refactor it to use generator-based streaming, chunked processing, and optimized libraries so peak memory stays below 500 MB and total runtime is under 60 seconds.",,
be17d313-6d86-41f2-8ba2-33936b8281d5,Debugging & Troubleshooting,Performance & Resource Optimization,CPU & Memory Profiling,"Profile a Go HTTP microservice using pprof to identify memory leaks and surviving goroutines caused by unclosed response bodies and never-closed channels. Fix the code to properly close resources, eliminate goroutine leaks, and verify reduced memory footprint and improved request throughput.",,
dcaa6c21-9f0f-445e-a338-defbe106a3a7,Debugging & Troubleshooting,Performance & Resource Optimization,CPU & Memory Profiling,"Profile a mixed Python+C log-processing tool to locate CPU hotspots and memory bloat using cProfile, perf, and Valgrind (memcheck/massif). Eliminate an O(n^2) Python loop and fix a C-side leak so the job completes ≥2x faster with ≥50% lower peak RSS while preserving identical output.",,
ec4fd0c2-c956-4e65-8813-43d6b8cbd2ee,Debugging & Troubleshooting,Performance & Resource Optimization,CPU & Memory Profiling,"Profile a Go HTTP log aggregator that shows steadily rising memory usage and high CPU under sustained load using pprof (heap and CPU profiles) to uncover a goroutine leak and an O(n^2) JSON concatenation hotspot. Implement fixes (proper context cancellation, bounded channels, and bytes.Buffer-based assembly) and verify with the provided load test that throughput improves and peak RSS remains bounded.",,
c0c13fda-fd2f-4c16-8b5a-dfd10f274e0f,Debugging & Troubleshooting,Performance & Resource Optimization,CPU & Memory Profiling,"Profile a C log-parsing utility that becomes slow and runs out of memory on a large dataset due to quadratic string concatenation and leaked allocations. Use Valgrind (memcheck/massif) or perf/callgrind to pinpoint hotspots, refactor to buffered/streamed processing and proper frees, and verify identical output with markedly lower peak RSS and faster runtime.",,
eddac8bb-720f-42a0-8441-b3481a73aee5,Debugging & Troubleshooting,Performance & Resource Optimization,I/O & Disk Bottlenecks,"Diagnose and optimize a Python ETL pipeline that repeatedly reloads large CSV files causing severe disk thrashing under high-volume workloads. Implement file streaming, SQLite-based caching, and chunked processing to reduce disk I/O by at least 70%, achieve sustained throughput of 200k rows/sec, and output a reproducible perf_report.json summarizing I/O stats before and after optimization.",,
7e3ecd21-2e81-4a59-884f-856e05fbcd8e,Debugging & Troubleshooting,Performance & Resource Optimization,I/O & Disk Bottlenecks,"Diagnose and fix a severe disk I/O bottleneck in a Python-based SQLite bulk loader that inserts rows individually (autocommit on), triggering per-row fsyncs and tiny writes. Optimize by batching transactions and enabling WAL with appropriate PRAGMAs (e.g., synchronous=NORMAL, page/cache tuning) to achieve a measurable speedup while preserving identical dataset contents.",,
5965df14-24fe-4901-a1c7-f1fda9612fe6,Debugging & Troubleshooting,Performance & Resource Optimization,I/O & Disk Bottlenecks,"Diagnose a Python log-processing CLI that is extremely slow because it writes output one line at a time with fsync after each write and a tiny buffer. Rework it to batch and buffer writes and use atomic rename on completion, remove unnecessary fsyncs, and verify at least a 5x speedup on the provided dataset with byte-for-byte identical output.",,
